rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
67,arxiv:2411.19650v1,CogACT: A Foundational Vision-Language-Action Model for Synergizing Cognition and Action in Robotic Manipulation,2024,arXiv,http://arxiv.org/abs/2411.19650v1,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
68,doi:10.1007/bf02481160,What is the best programming environment/language for teaching robotics using Lego Mindstorms?,2003,Artificial Life and Robotics,https://doi.org/10.1007/bf02481160,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
69,doi:10.1145/3610978.3640752,What Should a Robot Do? Comparing Human and Large Language Model Recommendations for Robot Deception,2024,Companion of the 2024 ACM/IEEE International Conference on Human-Robot Interaction,https://doi.org/10.1145/3610978.3640752,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
70,doi:10.1002/rob.21512,A Self‐learning Framework for Statistical Ground Classification using Radar and Monocular Vision,2015,Journal of Field Robotics,https://doi.org/10.1002/rob.21512,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
71,arxiv:2512.01946v3,Scaling Cross-Environment Failure Reasoning Data for Vision-Language Robotic Manipulation,2025,arXiv,http://arxiv.org/abs/2512.01946v3,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
72,arxiv:2502.19645v2,Fine-Tuning Vision-Language-Action Models: Optimizing Speed and Success,2025,arXiv,http://arxiv.org/abs/2502.19645v2,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
73,arxiv:2506.20566v1,HRIBench: Benchmarking Vision-Language Models for Real-Time Human Perception in Human-Robot Interaction,2025,arXiv,http://arxiv.org/abs/2506.20566v1,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
74,doi:10.1093/bib/bbad535,ChIP-GPT: a managed large language model for robust data extraction from biomedical database records,2024,Briefings in Bioinformatics,https://doi.org/10.1093/bib/bbad535,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
75,doi:10.1609/aaai.v40i8.37544,ReCAD: Reinforcement Learning Enhanced Parametric CAD Model Generation with Vision-Language Models,2026,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v40i8.37544,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
76,doi:10.54254/2755-2721/2025.ast27134,Integrating Motion Planning in Vision Language Action Agents,2025,Applied and Computational Engineering,https://doi.org/10.54254/2755-2721/2025.ast27134,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
77,doi:10.66967/jaics.2026.v2i103,Multimodal AI: PaLM-E’s Role in Vision–Language–Robotics & the Future of Efficient Fine-Tuning,2026,Journal of Artificial Intelligence & Control Systems,https://doi.org/10.66967/jaics.2026.v2i103,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
78,doi:10.3390/s26103140,Uncertainty-Calibrated Safety Gating for Vision–Language– Action Manipulation Under Domain Shift: Reliability Gains and Intervention–Efficiency Trade-Offs,2026,Sensors,https://doi.org/10.3390/s26103140,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
79,doi:10.1109/lra.2026.3692345,VLA-Touch: Enhancing Vision-Language-Action Model With Dual-Level Tactile Feedback,2026,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2026.3692345,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
80,doi:10.5715/jnlp.27.963,"Robotics, Grounding and Natural Language Processing",2020,Journal of Natural Language Processing,https://doi.org/10.5715/jnlp.27.963,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
81,doi:10.32388/2q3k8u,Balancing Safety and Educational Availability in a Large Language Model-Based Virtual Patient for Medical Interview Training: Robustness Evaluation Under Direct and Indirect Instructional Contamination,,,https://doi.org/10.32388/2q3k8u,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
82,arxiv:2511.14659v1,NORA-1.5: A Vision-Language-Action Model Trained using World Model- and Action-based Preference Rewards,2025,arXiv,http://arxiv.org/abs/2511.14659v1,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
83,doi:10.1017/cbo9780511499968.001,"Introduction to Grounding Cognition: The Role of Perception and Action in Memory, Language, and Thinking",2005,Grounding Cognition,https://doi.org/10.1017/cbo9780511499968.001,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
84,doi:10.1142/9789812701886_0004,GROUNDING LANGUAGE IN PERCEPTION: A CONNECTIONIST MODEL OF SPATIAL TERMS AND VAGUE QUANTIFIERS,2005,"Modeling Language, Cognition and Action",https://doi.org/10.1142/9789812701886_0004,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
85,doi:10.1007/s11227-025-07159-0,Enhancing video temporal grounding with large language model-based data augmentation,2025,The Journal of Supercomputing,https://doi.org/10.1007/s11227-025-07159-0,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
86,doi:10.1177/02783649231196925,Tac2Pose: Tactile object pose estimation from the first touch,2023,The International Journal of Robotics Research,https://doi.org/10.1177/02783649231196925,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
87,doi:10.1016/j.langsci.2015.08.003,"Action, culture and metaphor: finding common ground in research on public language use",2016,Language Sciences,https://doi.org/10.1016/j.langsci.2015.08.003,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
88,doi:10.1609/aaai.v40i22.38956,"Collaborative Representation Learning for Alignment of Tactile, Language, and Vision Modalities",2026,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v40i22.38956,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
89,doi:10.1109/bibm58861.2023.10385329,Contextualized Large Language Model-Based Architecture for Outcome Measure Alignment in Clinical Trials,2023,2023 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),https://doi.org/10.1109/bibm58861.2023.10385329,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
90,doi:10.21203/rs.3.rs-7853870/v1,Light-MLLMAD: A Lightweight Multimodal Large Language Model for One-Shot Industrial Visual Anomaly Detection,,,https://doi.org/10.21203/rs.3.rs-7853870/v1,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
91,doi:10.3390/info16110939,ZeroDay-LLM: A Large Language Model Framework for Zero-Day Threat Detection in Cybersecurity,2025,Information,https://doi.org/10.3390/info16110939,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
92,doi:10.1007/979-8-8688-0540-0_2,What Are Large Language Models?,2024,Introduction to Python and Large Language Models,https://doi.org/10.1007/979-8-8688-0540-0_2,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
93,doi:10.1093/jamia/ocae106,What can you do with a large language model?,2024,Journal of the American Medical Informatics Association,https://doi.org/10.1093/jamia/ocae106,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
94,doi:10.1109/southeastcon56624.2025.10971571,Predicting Teamwork Performance Using a Large Language Model to Annotate Repair and Grounding Utterances in Task-Based Conversations,2025,SoutheastCon 2025,https://doi.org/10.1109/southeastcon56624.2025.10971571,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
95,doi:10.1109/ms.2025.3621625,What Inputs Drive Effective Large Language Model-Based Unit Test Generation?,2026,IEEE Software,https://doi.org/10.1109/ms.2025.3621625,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
96,arxiv:2602.19710v2,Universal Pose Pretraining for Generalizable Vision-Language-Action Policies,2026,arXiv,http://arxiv.org/abs/2602.19710v2,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
97,arxiv:2605.22903v1,Seeing without Looking: Do Vision-Language Benchmarks Really Test Vision?,2026,arXiv,http://arxiv.org/abs/2605.22903v1,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
98,arxiv:2504.11108v2,Benchmarking Vision Language Models on German Factual Data,2025,arXiv,http://arxiv.org/abs/2504.11108v2,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
99,doi:10.1609/aaai.v38i16.29782,LLM vs Small Model? Large Language Model Based Text Augmentation Enhanced Personality Detection Model,2024,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v38i16.29782,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
100,doi:10.1002/adrr.202500072,Grounding Large Language Models for Robot Task Planning Using Closed‐Loop State Feedback,2025,Advanced Robotics Research,https://doi.org/10.1002/adrr.202500072,Addresses tactile-language-action models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Tactile language grounding debt keeps action-critical alternatives explicit until a physical observation collapses them.
